bootstrap_iteration,recommendation_type,C1,Q1,C2,predicted_charge_time,_life
344,longevity,5.6,36.0,4.3,10.220481217969958,1399.69384765625
345,fast_charge,5.2,58.0,4.55,9.817210070512763,1229.46240234375
345,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1282.396484375
345,longevity,5.0,67.0,4.0,10.213803477106172,1316.5284423828125
346,fast_charge,5.2,58.0,4.55,9.817210070512763,1322.461181640625
346,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1391.1134033203125
346,longevity,3.7,31.0,5.9,10.233881351590824,1430.1651611328125
347,fast_charge,5.2,58.0,4.55,9.817210070512763,1212.830322265625
347,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1243.78125
347,longevity,5.0,67.0,4.0,10.213803477106172,1264.540771484375
348,fast_charge,5.2,58.0,4.55,9.817210070512763,1160.4691162109375
348,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1183.43603515625
348,longevity,5.0,67.0,4.0,10.213803477106172,1202.1175537109375
349,fast_charge,5.2,58.0,4.55,9.817210070512763,1362.4100341796875
349,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1437.6082763671875
349,longevity,3.7,31.0,5.9,10.233881351590824,1501.0782470703125
350,fast_charge,5.2,58.0,4.55,9.817210070512763,1246.6767578125
350,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1290.7938232421875
350,longevity,5.0,67.0,4.0,10.213803477106172,1332.1666259765625
351,fast_charge,5.2,58.0,4.55,9.817210070512763,1346.41064453125
351,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1374.554443359375
351,longevity,5.3,54.0,4.0,10.237011024275983,1390.541015625
352,fast_charge,5.2,58.0,4.55,9.817210070512763,1496.284912109375
352,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1596.1329345703125
352,longevity,3.7,31.0,5.9,10.233881351590824,1665.790283203125
353,fast_charge,5.2,58.0,4.55,9.817210070512763,1364.24853515625
353,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1396.9014892578125
353,longevity,4.8,80.0,4.8,10.22380347710617,1414.9674072265625
354,fast_charge,5.2,58.0,4.55,9.817210070512763,1331.822998046875
354,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1395.794189453125
354,longevity,5.3,54.0,4.0,10.237011024275983,1433.198974609375
355,fast_charge,5.2,58.0,4.55,9.817210070512763,1271.6280517578125
355,ideal_point_compromise,5.25,56.0,4.25,10.012038771223818,1308.538818359375
355,longevity,5.3,54.0,4.0,10.237011024275983,1340.459228515625
356,fast_charge,5.2,58.0,4.55,9.817210070512763,1230.855712890625
356,ideal_point_compromise,5.3,53.0,4.3,9.991245337571288,1280.4071044921875
356,longevity,5.3,54.0,4.0,10.237011024275983,1333.0052490234375
357,fast_charge,5.2,58.0,4.55,9.817210070512763,1463.56640625
357,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1488.4700927734375
357,longevity,4.8,80.0,4.8,10.22380347710617,1502.935546875
358,fast_charge,5.2,58.0,4.55,9.817210070512763,1245.89306640625
358,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1271.837890625
358,longevity,5.3,54.0,4.0,10.237011024275983,1297.2686767578125
359,fast_charge,5.2,58.0,4.55,9.817210070512763,1181.7330322265625
359,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1216.5670166015625
359,longevity,5.0,67.0,4.0,10.213803477106172,1239.297119140625
360,fast_charge,5.2,58.0,4.55,9.817210070512763,1361.75390625
360,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1385.6671142578125
360,longevity,5.0,67.0,4.0,10.213803477106172,1405.2952880859375
361,fast_charge,5.2,58.0,4.55,9.817210070512763,1292.970703125
361,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1325.4791259765625
361,longevity,5.0,67.0,4.0,10.213803477106172,1351.702392578125
362,fast_charge,5.2,58.0,4.55,9.817210070512763,1507.5179443359375
362,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1575.9306640625
362,longevity,3.7,31.0,5.9,10.233881351590824,1605.8970947265625
363,fast_charge,5.2,58.0,4.55,9.817210070512763,1142.421875
363,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1167.2501220703125
363,longevity,5.0,67.0,4.0,10.213803477106172,1184.524658203125
364,fast_charge,5.2,58.0,4.55,9.817210070512763,1424.541015625
364,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1444.467041015625
364,longevity,3.7,31.0,5.9,10.233881351590824,1448.732421875
365,fast_charge,5.2,58.0,4.55,9.817210070512763,1259.9930419921875
365,ideal_point_compromise,5.25,56.0,4.25,10.012038771223818,1310.3953857421875
365,longevity,5.3,54.0,4.0,10.237011024275983,1356.00390625
366,fast_charge,5.2,58.0,4.55,9.817210070512763,1355.7684326171875
366,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1391.0328369140625
366,longevity,5.3,54.0,4.0,10.237011024275983,1409.6820068359375
367,fast_charge,5.2,58.0,4.55,9.817210070512763,1291.2882080078125
367,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1366.757080078125
367,longevity,5.0,67.0,4.0,10.213803477106172,1423.203125
368,fast_charge,5.2,58.0,4.55,9.817210070512763,1477.9940185546875
368,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1536.141845703125
368,longevity,4.8,80.0,4.8,10.22380347710617,1577.2769775390625
369,fast_charge,5.2,58.0,4.55,9.817210070512763,1287.929931640625
369,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1322.8427734375
369,longevity,5.0,67.0,4.0,10.213803477106172,1344.0382080078125
370,fast_charge,5.2,58.0,4.55,9.817210070512763,1397.46923828125
370,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1491.2203369140625
370,longevity,3.7,31.0,5.9,10.233881351590824,1565.4835205078125
371,fast_charge,5.2,58.0,4.55,9.817210070512763,1205.6197509765625
371,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1257.7327880859375
371,longevity,5.0,67.0,4.0,10.213803477106172,1296.5137939453125
372,fast_charge,5.2,58.0,4.55,9.817210070512763,1369.5155029296875
372,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1371.3568115234375
372,longevity,4.8,80.0,4.8,10.22380347710617,1372.2626953125
373,fast_charge,5.2,58.0,4.55,9.817210070512763,1249.915283203125
373,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1325.1234130859375
373,longevity,5.0,67.0,4.0,10.213803477106172,1381.0740966796875
374,fast_charge,5.2,58.0,4.55,9.817210070512763,1439.0181884765625
374,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1491.5177001953125
374,longevity,5.0,67.0,4.0,10.213803477106172,1529.7840576171875
375,fast_charge,5.2,58.0,4.55,9.817210070512763,1495.174072265625
375,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1552.9434814453125
375,longevity,4.8,80.0,4.8,10.22380347710617,1594.1429443359375
376,fast_charge,5.2,58.0,4.55,9.817210070512763,1312.3843994140625
376,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1386.853515625
376,longevity,5.3,54.0,4.0,10.237011024275983,1430.1297607421875
377,fast_charge,5.2,58.0,4.55,9.817210070512763,1374.62548828125
377,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1504.483154296875
377,longevity,3.7,31.0,5.9,10.233881351590824,1619.4708251953125
378,fast_charge,5.2,58.0,4.55,9.817210070512763,1239.761474609375
378,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1295.419921875
378,longevity,5.3,54.0,4.0,10.237011024275983,1332.1163330078125
379,fast_charge,5.2,58.0,4.55,9.817210070512763,1248.89599609375
379,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1276.65673828125
379,longevity,5.0,67.0,4.0,10.213803477106172,1294.364013671875
380,fast_charge,5.2,58.0,4.55,9.817210070512763,1386.413818359375
380,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1421.3751220703125
380,longevity,5.6,36.0,4.3,10.220481217969958,1455.0201416015625
381,fast_charge,5.2,58.0,4.55,9.817210070512763,1297.659912109375
381,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1354.2408447265625
381,longevity,5.0,67.0,4.0,10.213803477106172,1405.0814208984375
382,fast_charge,5.2,58.0,4.55,9.817210070512763,1293.1435546875
382,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1319.0523681640625
382,longevity,5.3,54.0,4.0,10.237011024275983,1334.8048095703125
383,fast_charge,5.2,58.0,4.55,9.817210070512763,1290.171875
383,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1346.002685546875
383,longevity,5.0,67.0,4.0,10.213803477106172,1382.788818359375
384,fast_charge,5.2,58.0,4.55,9.817210070512763,1300.0758056640625
384,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1330.0682373046875
384,longevity,5.3,54.0,4.0,10.237011024275983,1359.525146484375
385,fast_charge,5.2,58.0,4.55,9.817210070512763,1353.87939453125
385,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1383.4755859375
385,longevity,5.0,67.0,4.0,10.213803477106172,1408.1627197265625
386,fast_charge,5.2,58.0,4.55,9.817210070512763,1403.8726806640625
386,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1519.57666015625
386,longevity,5.6,19.0,4.6,10.216039501950892,1553.3187255859375
387,fast_charge,5.2,58.0,4.55,9.817210070512763,1488.0709228515625
387,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1616.33935546875
387,longevity,3.7,31.0,5.9,10.233881351590824,1733.379150390625
388,fast_charge,5.2,58.0,4.55,9.817210070512763,1469.6181640625
388,ideal_point_compromise,5.4,34.0,4.65,9.93706512585169,1471.7835693359375
388,longevity,5.6,19.0,4.6,10.216039501950892,1473.8934326171875
389,fast_charge,5.2,58.0,4.55,9.817210070512763,1275.7889404296875
389,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1334.80859375
389,longevity,5.0,67.0,4.0,10.213803477106172,1378.2420654296875
390,fast_charge,5.2,58.0,4.55,9.817210070512763,1236.8587646484375
390,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1281.320068359375
390,longevity,5.3,54.0,4.0,10.237011024275983,1340.5318603515625
391,fast_charge,5.2,58.0,4.55,9.817210070512763,1416.4190673828125
391,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1617.2890625
391,longevity,3.7,31.0,5.9,10.233881351590824,1771.693603515625
392,fast_charge,5.2,58.0,4.55,9.817210070512763,1212.068359375
392,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1261.6260986328125
392,longevity,5.0,67.0,4.0,10.213803477106172,1304.2579345703125
393,fast_charge,5.2,58.0,4.55,9.817210070512763,1291.43017578125
393,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1341.602294921875
393,longevity,5.0,67.0,4.0,10.213803477106172,1371.674560546875
394,fast_charge,5.2,58.0,4.55,9.817210070512763,1356.5379638671875
394,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1376.635009765625
394,longevity,5.0,67.0,4.0,10.213803477106172,1392.0830078125
395,fast_charge,5.2,58.0,4.55,9.817210070512763,1325.4339599609375
395,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1365.386962890625
395,longevity,5.0,67.0,4.0,10.213803477106172,1392.845703125
396,fast_charge,5.2,58.0,4.55,9.817210070512763,1391.326171875
396,ideal_point_compromise,5.0,24.0,5.0,9.823803477106171,1403.21240234375
396,longevity,5.6,19.0,4.6,10.216039501950892,1405.3763427734375
397,fast_charge,5.2,58.0,4.55,9.817210070512763,1440.46923828125
397,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1612.9022216796875
397,longevity,3.7,31.0,5.9,10.233881351590824,1754.03515625
398,fast_charge,5.2,58.0,4.55,9.817210070512763,1271.9517822265625
398,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1290.6240234375
398,longevity,5.0,67.0,4.0,10.213803477106172,1304.728271484375
399,fast_charge,5.2,58.0,4.55,9.817210070512763,1327.8773193359375
399,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1355.6785888671875
399,longevity,5.0,67.0,4.0,10.213803477106172,1371.4232177734375
400,fast_charge,5.2,58.0,4.55,9.817210070512763,1250.334228515625
400,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1287.54541015625
400,longevity,5.0,67.0,4.0,10.213803477106172,1318.6614990234375
401,fast_charge,5.2,58.0,4.55,9.817210070512763,1234.684326171875
401,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1292.0068359375
401,longevity,5.3,54.0,4.0,10.237011024275983,1333.1590576171875
402,fast_charge,5.2,58.0,4.55,9.817210070512763,1308.906494140625
402,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1365.82080078125
402,longevity,5.0,67.0,4.0,10.213803477106172,1404.6866455078125
403,fast_charge,5.2,58.0,4.55,9.817210070512763,1326.126953125
403,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1402.0799560546875
403,longevity,5.0,67.0,4.0,10.213803477106172,1458.401611328125
404,fast_charge,5.2,58.0,4.55,9.817210070512763,1322.7918701171875
404,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1357.4300537109375
404,longevity,5.3,54.0,4.0,10.237011024275983,1381.1466064453125
405,fast_charge,5.2,58.0,4.55,9.817210070512763,1401.7576904296875
405,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1410.1556396484375
405,longevity,5.0,67.0,4.0,10.213803477106172,1418.081787109375
406,fast_charge,5.2,58.0,4.55,9.817210070512763,1189.0296630859375
406,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1251.541259765625
406,longevity,5.0,67.0,4.0,10.213803477106172,1295.192138671875
407,fast_charge,5.2,58.0,4.55,9.817210070512763,1258.0499267578125
407,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1299.838623046875
407,longevity,5.0,67.0,4.0,10.213803477106172,1335.3543701171875
408,fast_charge,5.2,58.0,4.55,9.817210070512763,1418.5142822265625
408,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1469.1795654296875
408,longevity,4.8,80.0,4.8,10.22380347710617,1506.832763671875
409,fast_charge,5.2,58.0,4.55,9.817210070512763,1620.23583984375
409,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1643.2862548828125
409,longevity,4.8,80.0,4.8,10.22380347710617,1656.194091796875
410,fast_charge,5.2,58.0,4.55,9.817210070512763,1432.8211669921875
410,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1464.36181640625
410,longevity,5.0,67.0,4.0,10.213803477106172,1487.543701171875
411,fast_charge,5.2,58.0,4.55,9.817210070512763,1425.6483154296875
411,ideal_point_compromise,5.4,34.0,4.65,9.93706512585169,1437.06884765625
411,longevity,5.6,19.0,4.6,10.216039501950892,1447.5677490234375
412,fast_charge,5.2,58.0,4.55,9.817210070512763,1394.9959716796875
412,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1428.2191162109375
412,longevity,5.0,67.0,4.0,10.213803477106172,1448.26708984375
413,fast_charge,5.2,58.0,4.55,9.817210070512763,1418.2060546875
413,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1449.3519287109375
413,longevity,5.0,67.0,4.0,10.213803477106172,1470.16162109375
414,fast_charge,5.2,58.0,4.55,9.817210070512763,1375.6798095703125
414,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1377.933349609375
414,longevity,4.8,80.0,4.8,10.22380347710617,1378.812744140625
415,fast_charge,5.2,58.0,4.55,9.817210070512763,1334.808349609375
415,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1374.8724365234375
415,longevity,5.0,67.0,4.0,10.213803477106172,1408.89501953125
416,fast_charge,5.2,58.0,4.55,9.817210070512763,1327.704345703125
416,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1330.5137939453125
416,longevity,3.7,31.0,5.9,10.233881351590824,1332.4927978515625
417,fast_charge,5.2,58.0,4.55,9.817210070512763,1270.69677734375
417,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1330.308349609375
417,longevity,5.3,54.0,4.0,10.237011024275983,1371.28173828125
418,fast_charge,5.2,58.0,4.55,9.817210070512763,1533.597900390625
418,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1674.5419921875
418,longevity,3.7,31.0,5.9,10.233881351590824,1771.4677734375
419,fast_charge,5.2,58.0,4.55,9.817210070512763,1173.3553466796875
419,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1197.781494140625
419,longevity,5.0,67.0,4.0,10.213803477106172,1222.2781982421875
420,fast_charge,5.2,58.0,4.55,9.817210070512763,1306.10302734375
420,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1364.9683837890625
420,longevity,5.3,54.0,4.0,10.237011024275983,1405.419189453125
421,fast_charge,5.2,58.0,4.55,9.817210070512763,1281.82763671875
421,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1321.221435546875
421,longevity,5.6,36.0,4.3,10.220481217969958,1356.3511962890625
422,fast_charge,5.2,58.0,4.55,9.817210070512763,1525.251220703125
422,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1649.5723876953125
422,longevity,3.7,31.0,5.9,10.233881351590824,1709.957275390625
423,fast_charge,5.2,58.0,4.55,9.817210070512763,1425.008544921875
423,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1461.0975341796875
423,longevity,5.0,67.0,4.0,10.213803477106172,1482.767578125
424,fast_charge,5.2,58.0,4.55,9.817210070512763,1522.7845458984375
424,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1655.922119140625
424,longevity,3.7,31.0,5.9,10.233881351590824,1742.6568603515625
425,fast_charge,5.2,58.0,4.55,9.817210070512763,1312.72412109375
425,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1378.364501953125
425,longevity,5.3,54.0,4.0,10.237011024275983,1425.9913330078125
426,fast_charge,5.2,58.0,4.55,9.817210070512763,1518.6646728515625
426,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1643.1947021484375
426,longevity,3.7,31.0,5.9,10.233881351590824,1729.58203125
427,fast_charge,5.2,58.0,4.55,9.817210070512763,1357.2030029296875
427,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1379.937744140625
427,longevity,4.8,80.0,4.8,10.22380347710617,1391.4453125
428,fast_charge,5.2,58.0,4.55,9.817210070512763,1271.2706298828125
428,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1293.6798095703125
428,longevity,5.0,67.0,4.0,10.213803477106172,1317.302001953125
429,fast_charge,5.2,58.0,4.55,9.817210070512763,1359.98779296875
429,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1372.683349609375
429,longevity,4.8,80.0,4.8,10.22380347710617,1379.467041015625
430,fast_charge,5.2,58.0,4.55,9.817210070512763,1480.1966552734375
430,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1492.9605712890625
430,longevity,5.0,67.0,4.0,10.213803477106172,1504.08447265625
431,fast_charge,5.2,58.0,4.55,9.817210070512763,1391.5855712890625
431,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1411.9559326171875
431,longevity,5.0,67.0,4.0,10.213803477106172,1428.5115966796875
432,fast_charge,5.2,58.0,4.55,9.817210070512763,1413.853271484375
432,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1482.60498046875
432,longevity,3.7,31.0,5.9,10.233881351590824,1528.4266357421875
433,fast_charge,5.2,58.0,4.55,9.817210070512763,1397.5894775390625
433,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1434.7674560546875
433,longevity,5.0,67.0,4.0,10.213803477106172,1462.1168212890625
434,fast_charge,5.2,58.0,4.55,9.817210070512763,1510.4388427734375
434,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1551.15380859375
434,longevity,3.7,31.0,5.9,10.233881351590824,1580.8948974609375
435,fast_charge,5.2,58.0,4.55,9.817210070512763,1540.4171142578125
435,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1617.622314453125
435,longevity,3.7,31.0,5.9,10.233881351590824,1664.9383544921875
436,fast_charge,5.2,58.0,4.55,9.817210070512763,1399.0177001953125
436,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1423.59375
436,longevity,5.0,67.0,4.0,10.213803477106172,1440.5870361328125
