C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,nearest_strategy,nearest_strategy_code,bootstrap_valid_n,eol_median,eol_p10,eol_p90,eol_ci95_low,eol_ci95_high,eol_a_distribution_median,eol_a_distribution_p10,bootstrap_valid_iterations,life_interval_width_ratio,risk_grade
4.1,45.0,5.5,6.585365853658537,3.8181818181818183,10.403547671840355,2.7671840354767188,0.3759210976282743,0,True,True,True,True,0.00907175602928841,0.001731053902698231,0.0073407021265901795,0.0008655269513491155,0.00907175602928841,0.01080280993198664,0.001731053902698231,1.0,0.9818564879414232,1154.0903750043783,False,10.627351148946525,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1173.1804,981.0775,1566.1392,941.83325,1683.5737,1170.0972,975.5417,1000,0.49869707,moderate_model_uncertainty
4.1,46.0,5.45,6.731707317073171,3.743119266055046,10.474826583128218,2.9885880510181253,0.40110239178739576,0,True,True,True,True,0.00892603707107579,0.0017329711035089421,0.007193065967566848,0.0008664855517544711,0.00892603707107579,0.010659008174584733,0.0017329711035089421,1.0,0.9821479258578484,1159.8759415901884,False,10.698630060234388,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1179.5427,987.8256,1565.7377,947.3249,1682.4012,1175.8911,982.1767,1000,0.48994583,moderate_model_uncertainty
4.1,46.0,5.5,6.731707317073171,3.7090909090909094,10.44079822616408,3.022616407982262,0.38614799690270823,0,True,True,True,True,0.009032783790911915,0.0017290628973815874,0.0073037208935303275,0.0008645314486907937,0.009032783790911915,0.010761846688293502,0.0017290628973815874,1.0,0.9819344324181762,1156.1411966363864,False,10.66460170327025,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1175.6323,983.5197,1566.8204,942.67316,1685.9783,1171.6943,978.15106,1000,0.49615914,moderate_model_uncertainty
4.1,47.0,5.5,6.878048780487806,3.6,10.478048780487805,3.2780487804878056,0.39678882205017496,0,True,True,True,True,0.008993811552535418,0.001727071892064944,0.007266739660470474,0.000863535946032472,0.008993811552535418,0.010720883444600362,0.001727071892064944,1.0,0.9820123768949292,1158.1983761437355,False,10.701852257593975,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1177.4124,985.5786,1569.577,944.7609,1688.9838,1173.905,980.0043,1000,0.4960016,moderate_model_uncertainty
4.1,48.0,5.5,7.024390243902439,3.4909090909090907,10.51529933481153,3.5334811529933483,0.407811173238327,0,True,True,True,True,0.008954839314158922,0.0017250808867483004,0.007229758427410622,0.0008625404433741502,0.008954839314158922,0.010679920200907222,0.0017250808867483004,1.0,0.9820903213716822,1160.2619399358719,False,10.7391028119177,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1179.2916,987.34375,1571.2747,947.95514,1692.0055,1176.044,981.2655,1000,0.49515396,moderate_model_uncertainty
4.15,30.0,5.55,4.337349397590361,5.405405405405405,9.742754802995766,-1.068056007815044,0.3004936701364224,0,True,True,True,True,0.009649094401450278,0.0017604718196804182,0.00788862258176986,0.0008802359098402091,0.009649094401450278,0.011409566221130697,0.0017604718196804182,1.0,0.9807018111970994,1124.4515481967703,False,9.966558280101935,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1141.0099,953.3449,1544.5382,917.9408,1669.2426,1139.0575,949.4359,1000,0.5181316,moderate_model_uncertainty
4.15,31.0,5.55,4.481927710843373,5.297297297297297,9.77922500814067,-0.8153695864539241,0.30004616449977345,0,True,True,True,True,0.009610122163073782,0.0017584808143637747,0.007851641348710008,0.0008792404071818874,0.009610122163073782,0.011368602977437558,0.0017584808143637747,1.0,0.9807797556738524,1126.411261161221,False,10.00302848524684,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1142.7024,954.59595,1545.8937,921.5615,1670.2458,1140.7056,952.09766,1000,0.5174556,moderate_model_uncertainty
4.15,32.0,5.5,4.626506024096385,5.236363636363635,9.86286966046002,-0.6098576122672501,0.31730782755300263,0,True,True,True,True,0.009464403204861162,0.0017603980151744856,0.007704005189686677,0.0008801990075872428,0.009464403204861162,0.011224801220035649,0.0017603980151744856,1.0,0.9810711935902777,1131.9994497006396,False,10.08667313756619,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1148.6213,960.6291,1545.8339,927.4925,1665.796,1146.7705,958.2175,1000,0.5094845,moderate_model_uncertainty
4.15,32.0,5.55,4.626506024096385,5.189189189189189,9.815695213285574,-0.5626831650928033,0.3004936701364224,0,True,True,True,True,0.009571149924697285,0.0017564898090471311,0.007814660115650154,0.0008782449045235656,0.009571149924697285,0.011327639733744416,0.0017564898090471311,1.0,0.9808577001506055,1128.3769562201687,False,10.039498690391744,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1145.2115,956.1732,1547.2523,923.35706,1671.2502,1143.1797,954.35284,1000,0.5161309,moderate_model_uncertainty
4.15,33.0,5.5,4.771084337349397,5.127272727272727,9.898357064622125,-0.3561883899233296,0.3185757246079839,0,True,True,True,True,0.009425430966484665,0.0017584070098578422,0.007667023956626823,0.0008792035049289211,0.009425430966484665,0.011183837976342507,0.0017584070098578422,1.0,0.9811491380670306,1133.9791579314624,False,10.122160541728295,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1150.9553,962.4666,1548.7433,929.2626,1666.7943,1148.5997,960.9699,1000,0.50938267,moderate_model_uncertainty
4.15,33.0,5.55,4.771084337349397,5.081081081081081,9.852165418430477,-0.3099967437316833,0.30183220615956974,0,True,True,True,True,0.00953217768632079,0.0017544988037304875,0.007777678882590302,0.0008772494018652437,0.00953217768632079,0.011286676490051276,0.0017544988037304875,1.0,0.9809356446273585,1130.3486579054743,False,10.075968895536647,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1147.217,958.0424,1548.8097,925.1122,1672.2557,1144.7664,956.23755,1000,0.51495683,moderate_model_uncertainty
4.15,34.0,5.45,4.9156626506024095,5.064220183486238,9.979882834088649,-0.1485575328838289,0.33853666020131035,0,True,True,True,True,0.009279712008272045,0.001760324210668553,0.007519387797603493,0.0008801621053342765,0.009279712008272045,0.011040036218940598,0.001760324210668553,1.0,0.9814405759834559,1139.612495038537,False,10.203686311194819,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1157.6277,968.1939,1549.402,935.26904,1662.2406,1154.1096,967.12036,1000,0.5020682,moderate_model_uncertainty
4.15,34.0,5.5,4.9156626506024095,5.0181818181818185,9.933844468784228,-0.10251916757940904,0.3206777465223646,0,True,True,True,True,0.00938645872810817,0.0017564160045411986,0.007630042723566971,0.0008782080022705993,0.00938645872810817,0.011142874732649369,0.0017564160045411986,1.0,0.9812270825437837,1135.96491722183,False,10.157647945890398,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1152.9868,964.4799,1550.6035,931.04865,1667.7936,1150.1758,962.475,1000,0.5083524,moderate_model_uncertainty
4.15,34.0,5.55,4.9156626506024095,4.972972972972974,9.888635623575382,-0.057310322370564215,0.3040500049010243,0,True,True,True,True,0.009493205447944294,0.001752507798413844,0.00774069764953045,0.000876253899206922,0.009493205447944294,0.011245713246358138,0.001752507798413844,1.0,0.9810135891041114,1132.3263908709594,False,10.112439100681552,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1149.0338,959.969,1550.9177,927.6243,1673.296,1146.1056,958.11163,1000,0.5143006,moderate_model_uncertainty
4.15,35.0,5.45,5.0602409638554215,4.954128440366972,10.014369404222393,0.10611252348844946,0.3413038016598721,0,True,True,True,True,0.009240739769895548,0.0017583332053519095,0.007482406564543638,0.0008791666026759547,0.009240739769895548,0.010999072975247458,0.0017583332053519095,1.0,0.9815185204602089,1141.6123747124052,False,10.238172881328563,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1159.6923,970.8677,1551.7634,937.2155,1663.196,1156.1716,968.47,1000,0.5009051,moderate_model_uncertainty
4.15,35.0,5.5,5.0602409638554215,4.909090909090909,9.96933187294633,0.15115005476451238,0.3235976388076492,0,True,True,True,True,0.009347486489731674,0.001754424999224555,0.007593061490507119,0.0008772124996122775,0.009347486489731674,0.011101911488956229,0.001754424999224555,1.0,0.9813050270205367,1137.9567523765795,False,10.1931353500525,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1155.023,966.3173,1552.3115,933.5376,1668.7819,1152.1593,964.41425,1000,0.5073442,moderate_model_uncertainty
4.15,36.0,5.45,5.204819277108433,4.844036697247706,10.048855974356139,0.3607825798607269,0.34482892813215243,0,True,True,True,True,0.009201767531519054,0.001756342200035266,0.007445425331483788,0.000878171100017633,0.009201767531519054,0.01095810973155432,0.001756342200035266,1.0,0.9815964649369618,1143.618374853393,False,10.272659451462308,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1161.7063,972.8851,1552.8256,939.7068,1664.1525,1157.9415,971.24243,1000,0.49921438,moderate_model_uncertainty
4.15,36.0,5.5,5.204819277108433,4.8,10.004819277108432,0.4048192771084329,0.327313514067436,0,True,True,True,True,0.009308514251355177,0.0017524339939079116,0.007556080257447265,0.0008762169969539558,0.009308514251355177,0.011060948245263089,0.0017524339939079116,1.0,0.9813829714972897,1139.9546883236455,False,10.228622754214602,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1157.064,968.11005,1554.1199,936.5193,1669.745,1153.8425,966.7941,1000,0.50646275,moderate_model_uncertainty
4.15,37.0,5.4,5.349397590361445,4.777777777777778,10.127175368139223,0.5716198125836671,0.3674521451630987,0,True,True,True,True,0.009056048573306434,0.001758259400845977,0.007297789172460457,0.0008791297004229885,0.009056048573306434,0.01081430797415241,0.001758259400845977,1.0,0.9818879028533872,1149.3112812244997,False,10.350978845245393,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1168.3818,979.3992,1551.2279,947.4187,1658.7715,1165.0735,977.2565,1000,0.4894194,moderate_model_uncertainty
4.15,37.0,5.45,5.349397590361445,4.73394495412844,10.083342544489884,0.6154526362330044,0.3490890778126995,0,True,True,True,True,0.009162795293142557,0.0017543511947186224,0.007408444098423934,0.0008771755973593112,0.009162795293142557,0.01091714648786118,0.0017543511947186224,1.0,0.9816744094137149,1145.6305205395772,False,10.307146021596054,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1163.7258,974.63464,1553.683,942.7253,1665.1099,1160.0479,972.8607,1000,0.49758142,moderate_model_uncertainty
4.15,37.0,5.5,5.349397590361445,4.690909090909091,10.040306681270536,0.6584884994523534,0.33179863029030937,0,True,True,True,True,0.009269542012978681,0.001750442988591268,0.0075190990243874135,0.000875221494295634,0.009269542012978681,0.011019985001569949,0.001750442988591268,1.0,0.9814609159740426,1141.9587501147655,False,10.264110158376706,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1159.3298,970.0925,1555.9161,939.2141,1670.7091,1155.7072,968.24036,1000,0.50531226,moderate_model_uncertainty
4.15,38.0,5.4,5.493975903614458,4.666666666666666,10.160642570281123,0.8273092369477917,0.3721757158633254,0,True,True,True,True,0.009017076334929937,0.0017562683955293335,0.0072608079394006035,0.0008781341977646668,0.009017076334929937,0.01077334473045927,0.0017562683955293335,1.0,0.9819658473301401,1151.3376987300164,False,10.384446047387293,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1170.5769,981.27496,1551.4839,947.6575,1658.8732,1167.2744,978.5847,1000,0.48711786,moderate_model_uncertainty
4.15,38.0,5.45,5.493975903614458,4.623853211009174,10.117829114623632,0.8701226926052836,0.35405771950564313,0,True,True,True,True,0.00912382305476606,0.0017523601894019788,0.00737146286536408,0.0008761800947009894,0.00912382305476606,0.010876183244168038,0.0017523601894019788,1.0,0.9817523538904679,1147.6488369732597,False,10.341632591729802,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1166.0051,976.5143,1554.2827,942.8893,1666.0681,1162.2727,974.6746,1000,0.49551105,moderate_model_uncertainty
4.15,38.0,5.5,5.493975903614458,4.581818181818182,10.07579408543264,0.9121577217962757,0.33702227753657643,0,True,True,True,True,0.009230569774602185,0.0017484519832746243,0.007482117791327561,0.0008742259916373122,0.009230569774602185,0.010979021757876808,0.0017484519832746243,1.0,0.9815388604507956,1143.9689629261886,False,10.29959756253881,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1161.9492,972.21625,1557.2103,938.06006,1671.6742,1157.8577,969.6252,1000,0.5034593,moderate_model_uncertainty
4.15,39.0,5.35,5.63855421686747,4.598130841121495,10.236685057988964,1.0404233757459744,0.396344388356827,0,True,True,True,True,0.008871357376717315,0.0017581855963400444,0.007113171780377271,0.0008790927981700222,0.008871357376717315,0.01062954297305736,0.0017581855963400444,1.0,0.9822572852465653,1157.076241789216,False,10.460488535095134,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1177.7085,987.52563,1550.4882,952.8712,1650.9045,1174.0406,985.0967,1000,0.47801515,moderate_model_uncertainty
4.15,39.0,5.4,5.63855421686747,4.5555555555555545,10.194109772423024,1.0829986613119154,0.3775525630873911,0,True,True,True,True,0.00897810409655344,0.00175427739021269,0.00722382670634075,0.000877138695106345,0.00897810409655344,0.01073238148676613,0.00175427739021269,1.0,0.9820437918068932,1153.3703318956238,False,10.417913249529194,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1173.2834,983.22736,1551.6781,948.5127,1658.9746,1169.4827,980.6599,1000,0.48449567,moderate_model_uncertainty
4.15,39.0,5.45,5.63855421686747,4.513761467889908,10.152315684757378,1.124792748977562,0.35970549503311233,0,True,True,True,True,0.009084850816389566,0.0017503691840853354,0.00733448163230423,0.0008751845920426677,0.009084850816389566,0.010835220000474901,0.0017503691840853354,1.0,0.9818302983672209,1149.6733494816783,False,10.376119161863548,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1168.0955,978.929,1556.4048,944.1877,1667.0273,1164.4677,976.0707,1000,0.49437377,moderate_model_uncertainty
4.15,39.0,5.5,5.63855421686747,4.472727272727273,10.111281489594742,1.1658269441401972,0.3429507107026035,0,True,True,True,True,0.009191597536225688,0.0017464609779579807,0.007445136558267708,0.0008732304889789903,0.009191597536225688,0.010938058514183668,0.0017464609779579807,1.0,0.9816168049275485,1145.9853520593895,False,10.335084966700911,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1164.0496,974.91724,1558.595,939.84686,1672.6403,1160.2102,971.76825,1000,0.50142,moderate_model_uncertainty
4.15,40.0,5.35,5.783132530120481,4.4859813084112155,10.269113838531696,1.2971512217092656,0.4020665846840433,0,True,True,True,True,0.00883238513834082,0.001756194591023401,0.007076190547317418,0.0008780972955117005,0.00883238513834082,0.01058857972936422,0.001756194591023401,1.0,0.9823352297233184,1159.1232530170892,False,10.492917315637866,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1179.1815,989.72076,1551.8995,954.7025,1652.3309,1176.0547,987.3156,1000,0.47675338,moderate_model_uncertainty
4.15,40.0,5.4,5.783132530120481,4.444444444444444,10.227576974564926,1.3386880856760373,0.38355521405842224,0,True,True,True,True,0.008939131858176946,0.0017522863848960463,0.0071868454732809,0.0008761431924480231,0.008939131858176946,0.010691418243072992,0.0017522863848960463,1.0,0.9821217362836461,1155.4092061981673,False,10.451380451671096,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1175.6849,985.4813,1552.0627,949.7317,1659.0763,1171.6328,982.4403,1000,0.48191604,moderate_model_uncertainty
4.15,40.0,5.45,5.783132530120481,4.4036697247706424,10.186802254891123,1.3794628053498386,0.36600096652134684,0,True,True,True,True,0.009045878578013068,0.0017483781787686918,0.0072975003992443764,0.0008741890893843459,0.009045878578013068,0.01079425675678176,0.0017483781787686918,1.0,0.9819082428439738,1151.7040835177193,False,10.410605731997293,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1170.1812,981.06506,1557.5703,944.8244,1667.9875,1167.0916,977.3432,1000,0.49266326,moderate_model_uncertainty
4.15,40.0,5.5,5.783132530120481,4.363636363636363,10.146768893756844,1.4194961664841177,0.3495480715280296,0,True,True,True,True,0.009152625297849193,0.0017444699726413373,0.007408155325207855,0.0008722349863206686,0.009152625297849193,0.01089709527049053,0.0017444699726413373,1.0,0.9816947494043017,1148.0079429417844,False,10.370572370863014,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1166.0781,976.8387,1559.9829,940.3199,1673.6072,1162.906,972.5436,1000,0.5000902,moderate_model_uncertainty
4.15,41.0,5.3,5.927710843373493,4.415094339622642,10.342805182996134,1.5126165037508512,0.42742446188587957,0,True,True,True,True,0.008686666180128198,0.0017581117918341119,0.006928554388294086,0.0008790558959170559,0.008686666180128198,0.01044477797196231,0.0017581117918341119,1.0,0.9826266676397436,1164.9076151290228,False,10.566608660102304,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1184.6818,996.2185,1553.0225,960.9759,1649.1785,1181.0242,993.30444,1000,0.47000298,moderate_model_uncertainty
4.15,41.0,5.35,5.927710843373493,4.3738317757009355,10.301542619074429,1.5538790676725576,0.40836710540774296,0,True,True,True,True,0.008793412899964322,0.0017542035857067574,0.007039209314257565,0.0008771017928533787,0.008793412899964322,0.010547616485671079,0.0017542035857067574,1.0,0.9824131742000713,1161.1765504450311,False,10.525346096180598,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1180.6855,991.974,1553.3143,955.6032,1653.7599,1177.7108,988.2753,1000,0.47543594,moderate_model_uncertainty
4.15,41.0,5.4,5.927710843373493,4.333333333333333,10.261044176706825,1.59437751004016,0.39015478529810416,0,True,True,True,True,0.008900159619800448,0.0017502953795794029,0.007149864240221045,0.0008751476897897014,0.008900159619800448,0.01065045499937985,0.0017502953795794029,1.0,0.9821996807603991,1157.45434724055,False,10.484847653812995,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1177.4971,987.19006,1553.4778,950.1022,1659.5935,1173.9437,984.0177,1000,0.48092496,moderate_model_uncertainty
4.15,41.0,5.45,5.927710843373493,4.293577981651376,10.22128882502487,1.634132861722117,0.3729113322951821,0,True,True,True,True,0.009006906339636571,0.0017463871734520481,0.007260519166184523,0.0008731935867260241,0.009006906339636571,0.010753293513088619,0.0017463871734520481,1.0,0.9819861873207268,1153.741064660634,False,10.44509230213104,physical_offset,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,1000,1172.802,983.03674,1557.8551,945.8074,1668.9487,1169.7532,978.7622,1000,0.49012396,moderate_model_uncertainty
