response,predictor,standardized_beta,alpha,iteration
A,Q1,-0.15358946014930325,10.0,712
A,C2,0.0725299444760993,10.0,712
R100,C1,-0.23722440731225086,10.0,714
R100,Q1,-0.15750384060055145,10.0,714
R100,C2,0.23782221330590772,10.0,714
A,C1,0.25954308359696165,10.0,714
A,Q1,0.007854269395766856,10.0,714
A,C2,-0.27463273180708275,10.0,714
R100,C1,-0.24695290470615117,10.0,715
R100,Q1,-0.15194875784408432,10.0,715
R100,C2,0.2463173864895786,10.0,715
A,C1,-0.14226477904965726,10.0,715
A,Q1,-0.22669796034237202,10.0,715
A,C2,0.15421628686536415,10.0,715
R100,C1,-0.2586279834311394,10.0,716
R100,Q1,-0.10082835934320593,10.0,716
R100,C2,0.25824861213674927,10.0,716
A,C1,0.2231446040767785,10.0,716
A,Q1,0.0353397832538179,10.0,716
A,C2,-0.19675184777596108,10.0,716
R100,C1,-0.27457228717058024,10.0,717
R100,Q1,-0.006231659819762772,10.0,717
R100,C2,0.27018258286731445,10.0,717
A,C1,-0.2616426981449153,10.0,717
A,Q1,0.06242473473279401,10.0,717
A,C2,0.21028819651655162,10.0,717
R100,C1,-0.27507690144061214,10.0,719
R100,Q1,-0.007104743138104527,10.0,719
R100,C2,0.2652093610541882,10.0,719
A,C1,0.19409959930751292,10.0,719
A,Q1,0.034855385200294194,10.0,719
A,C2,-0.20290614400776485,10.0,719
R100,C1,-0.2153361990380341,10.0,720
R100,Q1,-0.25322174844760487,10.0,720
R100,C2,0.18069880920249648,10.0,720
A,C1,0.08048597408598236,10.0,720
A,Q1,-0.09806827106039905,10.0,720
A,C2,-0.2300888376599336,10.0,720
R100,C1,-0.2589102630800472,10.0,721
R100,Q1,-0.14188350630064947,10.0,721
R100,C2,0.2338784483664958,10.0,721
A,C1,0.20514836480470483,10.0,721
A,Q1,0.19874055482700925,10.0,721
A,C2,-0.21571993958251848,10.0,721
R100,C1,0.2742198611288205,10.0,723
R100,Q1,-0.239772557756002,10.0,723
R100,C2,-0.06920259592380915,10.0,723
A,C1,0.1534760892322181,10.0,723
A,Q1,-0.15734945552273988,10.0,723
A,C2,-0.1552792585913008,10.0,723
R100,C1,0.2550353185879624,10.0,724
R100,Q1,-0.25716627168942713,10.0,724
R100,C2,-0.05451513361777763,10.0,724
A,C1,0.1439102090658017,10.0,724
A,Q1,-0.13121696462343765,10.0,724
A,C2,-0.1926123652092651,10.0,724
R100,C1,0.2240178464338068,10.0,725
R100,Q1,-0.17209808679393226,10.0,725
R100,C2,0.16108638988779242,10.0,725
A,C1,-0.18094824807555854,10.0,725
A,Q1,0.1968322760054903,10.0,725
A,C2,-0.22383111265412775,10.0,725
R100,C1,-0.25766048543906606,10.0,726
R100,Q1,-0.1304037009358342,10.0,726
R100,C2,0.24129665122233993,10.0,726
A,C1,-0.0547609911575204,10.0,726
A,Q1,0.05162016834476006,10.0,726
A,C2,0.007943896114076645,10.0,726
R100,C1,0.26071097154042666,10.0,728
R100,Q1,-0.22453800038900773,10.0,728
R100,C2,-0.08196806665404263,10.0,728
A,C1,0.11419297711508986,10.0,728
A,Q1,-0.08803384758030477,10.0,728
A,C2,-0.2755754638525929,10.0,728
R100,C1,-0.23690497321860965,10.0,729
R100,Q1,-0.17957151019824844,10.0,729
R100,C2,0.235193939598676,10.0,729
A,C1,0.10502640127047674,10.0,729
A,Q1,-0.04049469082013346,10.0,729
A,C2,-0.22507960193448528,10.0,729
R100,C1,-0.23390087928508657,10.0,730
R100,Q1,-0.1752688401264537,10.0,730
R100,C2,0.23264052607124316,10.0,730
A,C1,0.145898846307516,10.0,730
A,Q1,-0.24447952077664478,10.0,730
A,C2,-0.06766214569818992,10.0,730
R100,C1,-0.21933409062970247,10.0,731
R100,Q1,-0.2203752204387257,10.0,731
R100,C2,0.20678344552864442,10.0,731
A,C1,-0.04389323675122251,10.0,731
A,Q1,-0.07634231329111742,10.0,731
A,C2,0.04562543254118066,10.0,731
R100,C1,0.2502370390715148,10.0,732
R100,Q1,-0.2533376808282653,10.0,732
R100,C2,-0.10474382933208773,10.0,732
A,C1,0.0682917356012584,10.0,732
A,Q1,-0.0771197854932231,10.0,732
A,C2,-0.35767998104414767,10.0,732
R100,C1,-0.24013641816374043,10.0,733
R100,Q1,-0.18489648262448752,10.0,733
R100,C2,0.21529866768844858,10.0,733
A,C1,0.06245452898533828,10.0,733
A,Q1,-0.14903178434792586,10.0,733
A,C2,-0.19955670317745422,10.0,733
R100,C1,-0.2324252214192385,10.0,734
R100,Q1,-0.18918895112543038,10.0,734
R100,C2,0.23387519056360523,10.0,734
A,C1,-0.1362175273596866,10.0,734
A,Q1,-0.2399567807752162,10.0,734
A,C2,0.16941081235509783,10.0,734
R100,C1,0.16009154166494596,10.0,735
R100,Q1,-0.1616275548625153,10.0,735
R100,C2,0.20083327528453396,10.0,735
A,C1,0.08764828895448425,10.0,735
A,Q1,-0.021719445774462946,10.0,735
A,C2,0.028899233484314328,10.0,735
R100,C1,-0.21358705039592688,10.0,736
R100,Q1,-0.22176010875991664,10.0,736
R100,C2,0.2231102977903861,10.0,736
A,C1,0.24899908119499914,10.0,736
A,Q1,-0.0063161651033701105,10.0,736
A,C2,-0.2501736095823837,10.0,736
R100,C1,-0.22462526384068252,10.0,737
R100,Q1,-0.23664585730833582,10.0,737
R100,C2,0.1964913727261303,10.0,737
A,C1,0.19153629548763762,10.0,737
A,Q1,-0.2070947137292734,10.0,737
A,C2,-0.1808305254841165,10.0,737
R100,C1,0.25998196352425107,10.0,738
R100,Q1,-0.26614437899395554,10.0,738
R100,C2,0.009803771533710865,10.0,738
A,C1,0.10599670663033979,10.0,738
A,Q1,-0.20861199107436362,10.0,738
A,C2,-0.019154926998018004,10.0,738
R100,C1,-0.2546042738686168,10.0,740
R100,Q1,-0.14705980205239103,10.0,740
R100,C2,0.2419660761771829,10.0,740
A,C1,0.28999941631591103,10.0,740
A,Q1,0.010491170505698389,10.0,740
A,C2,-0.16231206902276477,10.0,740
R100,C1,0.18148763739149854,10.0,741
R100,Q1,-0.2395565846629941,10.0,741
R100,C2,0.20811385489770598,10.0,741
A,C1,-0.08430007156679828,10.0,741
A,Q1,-0.06492759676245795,10.0,741
A,C2,0.22928364276333904,10.0,741
R100,C1,-0.2768985012208996,10.0,742
R100,Q1,-0.030068727641874474,10.0,742
R100,C2,0.26746527939024684,10.0,742
A,C1,0.26182501795035495,10.0,742
A,Q1,-0.18851558569039914,10.0,742
A,C2,-0.09802751412572225,10.0,742
R100,C1,-0.24146448580886853,10.0,743
R100,Q1,-0.18267262851739693,10.0,743
R100,C2,0.23222522466742807,10.0,743
A,C1,-0.11367086719296447,10.0,743
A,Q1,-0.24543261007207076,10.0,743
A,C2,0.19736502194107328,10.0,743
R100,C1,-0.23227196695339178,10.0,744
R100,Q1,-0.19745560728226502,10.0,744
R100,C2,0.21665937655112893,10.0,744
A,C1,0.13413708883166076,10.0,744
A,Q1,0.11366945550842215,10.0,744
A,C2,-0.20269782874786318,10.0,744
R100,C1,-0.25251618760013717,10.0,745
R100,Q1,-0.09947565970637243,10.0,745
R100,C2,0.25739096720959276,10.0,745
A,C1,0.10876169006214632,10.0,745
A,Q1,-0.13120054428811706,10.0,745
A,C2,-0.21839688753663125,10.0,745
R100,C1,0.26974959829357914,10.0,746
R100,Q1,-0.2483697278872265,10.0,746
R100,C2,-0.06499223664167833,10.0,746
A,C1,0.14118099922518232,10.0,746
A,Q1,-0.15597439571679703,10.0,746
A,C2,-0.0553973643448988,10.0,746
R100,C1,-0.26738779868938845,10.0,748
R100,Q1,-0.069187864414903,10.0,748
R100,C2,0.26681544576494937,10.0,748
A,C1,-0.1852550914370105,10.0,748
A,Q1,-0.1956490320882331,10.0,748
A,C2,0.24139569257538282,10.0,748
R100,C1,-0.2330685547039751,10.0,749
R100,Q1,-0.19293113995682915,10.0,749
R100,C2,0.22544675579323273,10.0,749
A,C1,0.1835415339199245,10.0,749
A,Q1,0.0074959247003675775,10.0,749
A,C2,-0.19208246972049645,10.0,749
R100,C1,0.2114849621278867,10.0,750
R100,Q1,-0.24791228517792813,10.0,750
R100,C2,-0.02664589728084421,10.0,750
A,C1,-0.03678955842624035,10.0,750
A,Q1,0.03557452392838148,10.0,750
A,C2,-0.040515053060568455,10.0,750
R100,C1,0.2319169236466441,10.0,751
R100,Q1,-0.2637329215325908,10.0,751
R100,C2,-0.041988019195282535,10.0,751
A,C1,0.18242699743683002,10.0,751
A,Q1,-0.1864203531987048,10.0,751
A,C2,-0.22679214524740146,10.0,751
R100,C1,-0.2588293203181982,10.0,752
R100,Q1,-0.12513442922264875,10.0,752
R100,C2,0.23801012724627219,10.0,752
A,C1,0.261464927283545,10.0,752
A,Q1,-0.03379521153222586,10.0,752
A,C2,-0.19180477601290447,10.0,752
R100,C1,-0.24918961073909635,10.0,753
R100,Q1,-0.1240904455973131,10.0,753
R100,C2,0.25651657323294863,10.0,753
A,C1,-0.0853882467535833,10.0,753
A,Q1,-0.09385985714361099,10.0,753
A,C2,0.09347990146694567,10.0,753
R100,C1,0.22389837367485377,10.0,754
R100,Q1,-0.2475558127717759,10.0,754
R100,C2,-0.05409387825790464,10.0,754
A,C1,0.11531480664380553,10.0,754
A,Q1,-0.12916439899888962,10.0,754
A,C2,-0.09394673741717521,10.0,754
R100,C1,-0.2748089607383208,10.0,755
R100,Q1,-0.05667876916939655,10.0,755
R100,C2,0.2598168926715959,10.0,755
A,C1,0.10581780256487258,10.0,755
A,Q1,-0.006716630607576925,10.0,755
A,C2,-0.05903654747561967,10.0,755
R100,C1,0.24046458518450356,10.0,756
R100,Q1,-0.24724571072848694,10.0,756
R100,C2,-0.11652355442884388,10.0,756
A,C1,0.18871044303874696,10.0,756
A,Q1,-0.2114291519387974,10.0,756
A,C2,-0.1417139591026039,10.0,756
R100,C1,-0.23374798015213752,10.0,757
R100,Q1,-0.19881564644453883,10.0,757
R100,C2,0.22086630350610148,10.0,757
A,C1,0.21309947113539982,10.0,757
A,Q1,0.13277450216328585,10.0,757
A,C2,-0.26655014039592306,10.0,757
R100,C1,-0.256025526476856,10.0,758
R100,Q1,-0.1075911665927589,10.0,758
R100,C2,0.24945988448800635,10.0,758
A,C1,-0.11198389443518594,10.0,758
A,Q1,-0.21745935975377473,10.0,758
A,C2,0.15323241169826507,10.0,758
R100,C1,-0.24623077978682584,10.0,759
R100,Q1,-0.133446060614479,10.0,759
R100,C2,0.24326217021923355,10.0,759
A,C1,0.158211040619357,10.0,759
A,Q1,-0.1988985225182255,10.0,759
A,C2,-0.0928714149514905,10.0,759
R100,C1,0.20814011601837554,10.0,760
R100,Q1,-0.20950265766318638,10.0,760
R100,C2,-0.008604023176027459,10.0,760
A,C1,0.1772075773520368,10.0,760
A,Q1,-0.1804173699543017,10.0,760
A,C2,0.03359281196391039,10.0,760
R100,C1,-0.24572760535327615,10.0,761
R100,Q1,-0.16699621955704486,10.0,761
R100,C2,0.23357564638522343,10.0,761
A,C1,0.301008248585853,10.0,761
A,Q1,-0.07711873872670402,10.0,761
A,C2,-0.1475014010813862,10.0,761
R100,C1,0.09805883854294647,10.0,763
R100,Q1,-0.1458076842155908,10.0,763
R100,C2,0.3130278370196215,10.0,763
A,C1,-0.1961403096570787,10.0,763
A,Q1,0.19024518896566886,10.0,763
A,C2,0.2544389540463754,10.0,763
R100,C1,0.009558702692866503,10.0,764
R100,Q1,-0.0769539652878333,10.0,764
R100,C2,0.20001193595013744,10.0,764
A,C1,-0.20166412063185338,10.0,764
A,Q1,0.12753230919934447,10.0,764
A,C2,-0.006922676488633881,10.0,764
R100,C1,-0.24678769072182166,10.0,765
R100,Q1,-0.15035752096235883,10.0,765
R100,C2,0.24754045068789024,10.0,765
A,C1,-0.12587173527138037,10.0,765
A,Q1,-0.20509087821381314,10.0,765
A,C2,0.20821439130285083,10.0,765
R100,C1,0.22399120858487476,10.0,766
R100,Q1,-0.16391703672469093,10.0,766
R100,C2,-0.02185928942433846,10.0,766
A,C1,0.010606326395754912,10.0,766
A,Q1,-0.00687409354306077,10.0,766
A,C2,0.04168864267016807,10.0,766
R100,C1,-0.25639534810433867,10.0,767
R100,Q1,-0.13361073894641567,10.0,767
R100,C2,0.23332554086281568,10.0,767
A,C1,0.15960492013976266,10.0,767
A,Q1,-0.10457342954964352,10.0,767
A,C2,-0.14274646798308246,10.0,767
R100,C1,-0.23903623672020147,10.0,768
R100,Q1,-0.16908606616940694,10.0,768
R100,C2,0.2379223930898186,10.0,768
A,C1,0.24200339789635567,10.0,768
A,Q1,0.16057363091272722,10.0,768
A,C2,-0.23317356693076072,10.0,768
R100,C1,0.19719202782430098,10.0,769
R100,Q1,-0.17804360253362314,10.0,769
R100,C2,0.17142460006058496,10.0,769
A,C1,0.007502626154534538,10.0,769
A,Q1,-0.1662995610146569,10.0,769
A,C2,0.2245383036014493,10.0,769
R100,C1,0.19390222626114537,10.0,771
R100,Q1,-0.25197798655034687,10.0,771
R100,C2,0.08943714389564829,10.0,771
A,C1,-0.1164221544305109,10.0,771
A,Q1,0.03428119260204748,10.0,771
A,C2,0.1044847649798857,10.0,771
R100,C1,-0.2686278959425222,10.0,772
R100,Q1,-0.09913649769386927,10.0,772
R100,C2,0.24983253912615996,10.0,772
A,C1,0.2454864726611499,10.0,772
A,Q1,0.14556328934791474,10.0,772
A,C2,-0.2539602069573533,10.0,772
R100,C1,-0.25593362100236267,10.0,775
R100,Q1,-0.12475105369689025,10.0,775
R100,C2,0.25497213164243165,10.0,775
A,C1,-0.3034941517244591,10.0,775
A,Q1,0.0790038837322738,10.0,775
A,C2,0.1858690279630973,10.0,775
R100,C1,-0.248023589372522,10.0,776
R100,Q1,-0.1483891681628323,10.0,776
R100,C2,0.24735304517666867,10.0,776
A,C1,0.13510021997892133,10.0,776
A,Q1,0.26996160694065413,10.0,776
A,C2,-0.22626196517070843,10.0,776
R100,C1,-0.243886245840839,10.0,780
R100,Q1,-0.13990707034684885,10.0,780
R100,C2,0.2381102074607858,10.0,780
A,C1,0.13173001106445092,10.0,780
A,Q1,-0.1063381009815309,10.0,780
A,C2,-0.10620364115037309,10.0,780
R100,C1,-0.27738583604165973,10.0,781
R100,Q1,-0.005987855779680077,10.0,781
R100,C2,0.26762243729693713,10.0,781
A,C1,-0.19818020917503543,10.0,781
A,Q1,-0.17258105894623305,10.0,781
A,C2,0.2418966161440838,10.0,781
R100,C1,-0.22303876797125313,10.0,782
R100,Q1,-0.22625823520118515,10.0,782
R100,C2,0.20744455422506203,10.0,782
A,C1,0.09651539903232421,10.0,782
A,Q1,-0.10462392877184959,10.0,782
A,C2,-0.2473076822013204,10.0,782
R100,C1,-0.26304491461206986,10.0,784
R100,Q1,-0.07592590400391928,10.0,784
R100,C2,0.2671646029625217,10.0,784
A,C1,0.16758821064516544,10.0,784
A,Q1,-0.2680729410725547,10.0,784
A,C2,0.008274501262837531,10.0,784
R100,C1,-0.27632018371094774,10.0,785
R100,Q1,-0.0035428718919800727,10.0,785
R100,C2,0.26955533777632457,10.0,785
A,C1,0.19225809079247816,10.0,785
A,Q1,-0.09297709245691427,10.0,785
A,C2,-0.12284007411639651,10.0,785
R100,C1,-0.22481051322224896,10.0,786
R100,Q1,-0.21794993545215666,10.0,786
R100,C2,0.21813297730830625,10.0,786
A,C1,-0.002690556959184015,10.0,786
A,Q1,0.1403203499867174,10.0,786
A,C2,0.003461329245156374,10.0,786
R100,C1,-0.2518546845203348,10.0,788
R100,Q1,-0.11905704061341899,10.0,788
R100,C2,0.26211606481787825,10.0,788
A,C1,-0.1736894520131494,10.0,788
A,Q1,-0.22905323081982876,10.0,788
A,C2,0.22717304035617641,10.0,788
R100,C1,-0.24233448037971375,10.0,790
R100,Q1,-0.19987667822523322,10.0,790
R100,C2,0.21049346433442576,10.0,790
A,C1,0.04797777812878135,10.0,790
A,Q1,0.14668816987626168,10.0,790
A,C2,-0.12187928564167556,10.0,790
R100,C1,-0.2349207850427266,10.0,792
R100,Q1,-0.1644162404039813,10.0,792
R100,C2,0.23600019359048977,10.0,792
A,C1,-0.00537480170502716,10.0,792
A,Q1,0.03181979755442912,10.0,792
A,C2,0.013046989655523169,10.0,792
R100,C1,-0.2764938557080373,10.0,793
R100,Q1,-0.07057400466968805,10.0,793
R100,C2,0.254599191330232,10.0,793
A,C1,-0.18536211235831404,10.0,793
A,Q1,-0.17736594822052565,10.0,793
A,C2,0.22068062817333672,10.0,793
R100,C1,-0.24121041751204922,10.0,794
R100,Q1,-0.15891387632683515,10.0,794
R100,C2,0.23739406376714375,10.0,794
A,C1,-0.02130642570177544,10.0,794
A,Q1,0.31899100877537856,10.0,794
A,C2,-0.12016003436023516,10.0,794
R100,C1,0.22846191381949787,10.0,795
R100,Q1,-0.2351185303585109,10.0,795
R100,C2,-0.09338278840417918,10.0,795
A,C1,0.1426392789127082,10.0,795
A,Q1,-0.14794427360428344,10.0,795
A,C2,-0.14996024181250117,10.0,795
R100,C1,-0.25576225994915747,10.0,796
R100,Q1,-0.13622217971141193,10.0,796
R100,C2,0.23635364292152033,10.0,796
A,C1,-0.243615466706917,10.0,796
A,Q1,-0.11652144919751402,10.0,796
A,C2,0.12463809235075218,10.0,796
R100,C1,-0.2624015499540983,10.0,799
R100,Q1,-0.09241498934442564,10.0,799
R100,C2,0.2577810956013846,10.0,799
A,C1,0.2410998423574665,10.0,799
A,Q1,-0.04946208510623544,10.0,799
A,C2,-0.17769615014842405,10.0,799
R100,C1,-0.2584445095932433,10.0,800
R100,Q1,-0.14990713307565057,10.0,800
R100,C2,0.2196073157912532,10.0,800
A,C1,0.04382501762193904,10.0,800
A,Q1,0.027280671403401822,10.0,800
A,C2,-0.24973421257771825,10.0,800
R100,C1,0.21149035297326693,10.0,802
R100,Q1,-0.21433375381380787,10.0,802
R100,C2,0.20211767086397386,10.0,802
A,C1,-0.15817721596837958,10.0,802
A,Q1,0.14088124926910706,10.0,802
A,C2,0.2807117898022206,10.0,802
R100,C1,-0.2599875193145936,10.0,803
R100,Q1,-0.09816595844418229,10.0,803
R100,C2,0.25786951448061074,10.0,803
A,C1,0.24693990328552531,10.0,803
A,Q1,0.021839973620361247,10.0,803
A,C2,-0.20210696055751745,10.0,803
R100,C1,0.06680968876838636,10.0,804
R100,Q1,-0.06599952808744826,10.0,804
R100,C2,-0.19706901267435065,10.0,804
A,C1,-0.04074932910611363,10.0,804
A,Q1,0.03959740807667907,10.0,804
A,C2,-0.12536147473808043,10.0,804
R100,C1,-0.2406196876173269,10.0,805
R100,Q1,-0.16342242735157902,10.0,805
R100,C2,0.23605541619209072,10.0,805
A,C1,-0.14588352654913964,10.0,805
A,Q1,0.06760086231352466,10.0,805
A,C2,0.07740886852201899,10.0,805
R100,C1,0.1958471656116034,10.0,806
R100,Q1,-0.24795434237489705,10.0,806
R100,C2,0.043905450328863914,10.0,806
A,C1,-0.03185377401442614,10.0,806
A,Q1,-0.11409586607387068,10.0,806
A,C2,0.14437411052162352,10.0,806
R100,C1,-0.22590519751063354,10.0,808
R100,Q1,-0.22259352658402515,10.0,808
R100,C2,0.20684847960076022,10.0,808
A,C1,-0.1841733741799031,10.0,808
A,Q1,-0.25053238950496226,10.0,808
A,C2,0.11401606125962727,10.0,808
R100,C1,-0.2722946217224202,10.0,809
R100,Q1,-0.01817680079143242,10.0,809
R100,C2,0.2672623727347932,10.0,809
A,C1,-0.26733523144726334,10.0,809
A,Q1,-0.012493772008797387,10.0,809
A,C2,0.24011967412844423,10.0,809
R100,C1,-0.25906748012282227,10.0,811
R100,Q1,-0.12994579160966363,10.0,811
R100,C2,0.23329873218723285,10.0,811
A,C1,0.09719134303732056,10.0,811
A,Q1,-0.03294208420992486,10.0,811
A,C2,-0.23920344595122625,10.0,811
R100,C1,-0.2406025263262946,10.0,813
R100,Q1,-0.18583246006223728,10.0,813
R100,C2,0.22910024599386306,10.0,813
A,C1,-0.10119146387362227,10.0,813
A,Q1,-0.24843745427365366,10.0,813
A,C2,0.20902808903644127,10.0,813
R100,C1,0.19039865743962753,10.0,814
R100,Q1,-0.24177258895729856,10.0,814
R100,C2,-0.10656207600632324,10.0,814
A,C1,0.025272860362901727,10.0,814
A,Q1,0.00020015763198013211,10.0,814
A,C2,-0.2254895126367124,10.0,814
R100,C1,0.22344650900500232,10.0,816
R100,Q1,-0.22266818815080022,10.0,816
R100,C2,-0.21041361252021468,10.0,816
A,C1,0.15905304536349105,10.0,816
A,Q1,-0.16679196662471277,10.0,816
A,C2,-0.150242885631874,10.0,816
R100,C1,-0.23436611220912434,10.0,817
R100,Q1,-0.19875298471129368,10.0,817
R100,C2,0.22274937961597455,10.0,817
A,C1,0.08851875751737967,10.0,817
A,Q1,-0.07326370568158835,10.0,817
A,C2,-0.23425708235171652,10.0,817
R100,C1,-0.26605291820427707,10.0,818
R100,Q1,-0.10376129577201235,10.0,818
R100,C2,0.2391581833304242,10.0,818
A,C1,0.23397272344393866,10.0,818
A,Q1,-0.13889289769354576,10.0,818
A,C2,-0.03059405377234842,10.0,818
R100,C1,0.19537586494935938,10.0,819
R100,Q1,-0.2724262621631395,10.0,819
R100,C2,0.019682450370306397,10.0,819
A,C1,0.15393222216732336,10.0,819
A,Q1,-0.25193935173056753,10.0,819
A,C2,0.05249268560906554,10.0,819
R100,C1,-0.2607421167922358,10.0,820
R100,Q1,-0.10723151449790526,10.0,820
R100,C2,0.2503980288951734,10.0,820
A,C1,0.14115893231475285,10.0,820
A,Q1,0.07241007921146611,10.0,820
A,C2,-0.1449803156360293,10.0,820
R100,C1,-0.27721292597615854,10.0,821
R100,Q1,-0.005215073945670791,10.0,821
R100,C2,0.26750382468796635,10.0,821
A,C1,-0.260723001785702,10.0,821
A,Q1,-0.04823516828727079,10.0,821
A,C2,0.2630981025387135,10.0,821
R100,C1,0.22141887749711517,10.0,822
R100,Q1,-0.23138276311232406,10.0,822
R100,C2,0.1594770213763822,10.0,822
A,C1,0.12640323704893974,10.0,822
A,Q1,-0.11882686924156059,10.0,822
A,C2,0.14217638596618137,10.0,822
R100,C1,-0.2604066718148936,10.0,824
R100,Q1,-0.14368040649975888,10.0,824
R100,C2,0.2208192044700085,10.0,824
A,C1,0.07587958993539719,10.0,824
A,Q1,-0.0014768975112254383,10.0,824
A,C2,-0.22787461676011622,10.0,824
R100,C1,0.20343333703358882,10.0,827
R100,Q1,-0.2323819904348249,10.0,827
R100,C2,-0.036971913631431305,10.0,827
A,C1,-0.06943600440560573,10.0,827
A,Q1,0.07737071730015924,10.0,827
A,C2,-0.2518525951701353,10.0,827
R100,C1,-0.24961123086052742,10.0,828
R100,Q1,-0.12029783833793546,10.0,828
R100,C2,0.2591870878005255,10.0,828
A,C1,-0.14046449386022025,10.0,828
A,Q1,-0.09551345531120707,10.0,828
A,C2,0.1407882304185462,10.0,828
R100,C1,-0.21779718000253612,10.0,829
R100,Q1,-0.2340300827943877,10.0,829
R100,C2,0.2049443187724773,10.0,829
A,C1,0.26664426718583284,10.0,829
A,Q1,0.10215695102698442,10.0,829
A,C2,-0.25804236397182095,10.0,829
R100,C1,-0.23049470707954453,10.0,830
R100,Q1,-0.2025262139337776,10.0,830
R100,C2,0.22147320947300758,10.0,830
A,C1,0.2535232594357362,10.0,830
A,Q1,0.11479662288090527,10.0,830
A,C2,-0.2473810235247301,10.0,830
R100,C1,-0.23941984291062304,10.0,831
R100,Q1,-0.17884646500063794,10.0,831
R100,C2,0.219640699132081,10.0,831
A,C1,0.030458617682137683,10.0,831
A,Q1,0.16841840014185983,10.0,831
A,C2,-0.02705909770145531,10.0,831
R100,C1,-0.2785820791486176,10.0,832
R100,Q1,-0.05350336116942941,10.0,832
R100,C2,0.259327804492206,10.0,832
A,C1,-0.2829071205633275,10.0,832
A,Q1,0.06496941357500065,10.0,832
A,C2,0.1847599131165865,10.0,832
R100,C1,-0.2553673612782809,10.0,833
R100,Q1,-0.1166247326168844,10.0,833
R100,C2,0.24787801250638145,10.0,833
A,C1,-0.2565464420521576,10.0,833
A,Q1,-0.09281990162302434,10.0,833
A,C2,0.22753537870402085,10.0,833
R100,C1,0.23318233315214482,10.0,835
R100,Q1,-0.23861024867026603,10.0,835
R100,C2,-0.13325199156062845,10.0,835
A,C1,0.028228997155874794,10.0,835
A,Q1,-0.024820309819284556,10.0,835
A,C2,-0.3091845904710739,10.0,835
R100,C1,-0.23557334570554847,10.0,838
R100,Q1,-0.1660236304732388,10.0,838
R100,C2,0.23629148328740085,10.0,838
A,C1,0.2286053721397381,10.0,838
A,Q1,-0.19954221789715984,10.0,838
A,C2,-0.08125905423018466,10.0,838
R100,C1,-0.2589375949047106,10.0,839
R100,Q1,-0.12073189061242573,10.0,839
R100,C2,0.23538166225431154,10.0,839
A,C1,0.2460903027103738,10.0,839
A,Q1,0.05121105734756203,10.0,839
A,C2,-0.2814444911494655,10.0,839
R100,C1,-0.23133294720209438,10.0,840
R100,Q1,-0.1619186649820566,10.0,840
R100,C2,0.2535109644386357,10.0,840
A,C1,0.21527814729748437,10.0,840
A,Q1,-0.07504977756200372,10.0,840
A,C2,-0.17099112318219278,10.0,840
R100,C1,-0.2505499187240925,10.0,841
R100,Q1,-0.12865523443960472,10.0,841
R100,C2,0.24482837171896138,10.0,841
A,C1,0.08761984073339481,10.0,841
A,Q1,-0.1529535743613431,10.0,841
A,C2,-0.09394162363901142,10.0,841
R100,C1,-0.25072562563184986,10.0,842
R100,Q1,-0.17046643694822322,10.0,842
R100,C2,0.21707900748073675,10.0,842
A,C1,0.213725915286633,10.0,842
A,Q1,-0.15695439852420398,10.0,842
A,C2,-0.14775766007021882,10.0,842
R100,C1,-0.2620854812710342,10.0,845
R100,Q1,-0.12032988335357424,10.0,845
R100,C2,0.2394263934930378,10.0,845
A,C1,0.12016229243638668,10.0,845
A,Q1,0.04398120560345211,10.0,845
A,C2,-0.03181233899109313,10.0,845
R100,C1,-0.2747984323691006,10.0,846
R100,Q1,-0.042086639665622434,10.0,846
R100,C2,0.26331673881019685,10.0,846
A,C1,0.10462281220806077,10.0,846
A,Q1,-0.11960001997505497,10.0,846
A,C2,-0.08356878238543364,10.0,846
R100,C1,-0.2579616772914834,10.0,848
R100,Q1,-0.08113791437951405,10.0,848
R100,C2,0.2577970451668366,10.0,848
A,C1,0.007719118210469022,10.0,848
A,Q1,-0.009363056140272689,10.0,848
A,C2,-0.003743042505153345,10.0,848
R100,C1,0.2520295657923575,10.0,849
R100,Q1,-0.2613989412833023,10.0,849
R100,C2,0.0029754001807467036,10.0,849
A,C1,0.16671952303365875,10.0,849
A,Q1,-0.17264110605497837,10.0,849
A,C2,-0.12264235000906089,10.0,849
R100,C1,0.20880469625861425,10.0,850
R100,Q1,-0.23774293610382807,10.0,850
R100,C2,-0.10632284358411544,10.0,850
A,C1,0.07386448189928818,10.0,850
A,Q1,-0.19119887913565542,10.0,850
A,C2,-0.06353382388506716,10.0,850
R100,C1,-0.26559702625933906,10.0,851
R100,Q1,-0.07125339960257017,10.0,851
R100,C2,0.2666185928460968,10.0,851
A,C1,0.2533689824694459,10.0,851
A,Q1,0.021239133480275795,10.0,851
A,C2,-0.22832095293119567,10.0,851
R100,C1,-0.14920321836432537,10.0,852
R100,Q1,0.0016419742462738497,10.0,852
R100,C2,0.14602300922374062,10.0,852
A,C1,-0.2065822706166407,10.0,852
A,Q1,0.03962275995925349,10.0,852
A,C2,0.05996178673316434,10.0,852
R100,C1,-0.2549589392941079,10.0,853
R100,Q1,-0.14866071640533585,10.0,853
R100,C2,0.23556014270879075,10.0,853
A,C1,0.07427737209283262,10.0,853
A,Q1,-0.20620954425940693,10.0,853
A,C2,0.0769952563341676,10.0,853
R100,C1,-0.25123196298483697,10.0,856
R100,Q1,-0.1511836606172578,10.0,856
R100,C2,0.2360165795823265,10.0,856
